Country,Date,Confirmed,Deaths,Recovered,Recover_Rate,Death_Rate
Ghana,43920,152,5,2,0.013157895,0.032894737
Costa_Rica,43920,330,2,4,0.012121212,0.006060606
Bahrain,43920,515,4,279,0.541747573,0.00776699
Colombia,43920,798,12,15,0.018796992,0.015037594
Thailand,43920,1524,9,229,0.150262467,0.005905512
Slovakia,43920,336,,7,0.020833333,0
Congo_(Brazzaville),43920,19,,,0,0
Slovenia,43920,756,11,10,0.013227513,0.014550265
Guatemala,43920,36,1,10,0.277777778,0.027777778
Guinea,43920,22,,,0,0
Cyprus,43920,230,7,22,0.095652174,0.030434783
Cuba,43920,170,4,4,0.023529412,0.023529412
Armenia,43920,482,3,30,0.062240664,0.006224066
Gambia,43920,4,1,,0,0.25
Uruguay,43920,310,1,,0,0.003225806
Spain,43920,87956,7716,16780,0.190777207,0.087725681
Gabon,43920,7,1,,0,0.142857143
Tanzania,43920,19,,1,0.052631579,0
Cote_d'Ivoire,43920,168,1,6,0.035714286,0.005952381
South_Africa,43920,1326,3,31,0.023378582,0.002262443
Croatia,43920,790,6,67,0.084810127,0.007594937
Georgia,43920,103,,20,0.194174757,0
Taiwan*,43920,306,5,39,0.12745098,0.016339869
Germany,43920,66885,645,13500,0.201838977,0.009643418
Belgium,43920,11899,513,1527,0.128330112,0.043112867
Bolivia,43920,97,4,,0,0.041237113
United_Arab_Emirates,43920,611,5,61,0.099836334,0.008183306
Botswana,43920,3,,,0,0
Kosovo,43920,94,1,1,0.010638298,0.010638298
Kuwait,43920,266,,72,0.270676692,0
Ukraine,43920,548,13,8,0.01459854,0.023722628
Korea__South,43920,9661,158,5228,0.541144809,0.016354415
Latvia,43920,376,,1,0.002659574,0
Bhutan,43920,4,,,0,0
Laos,43920,8,,,0,0
Belize,43920,3,,,0,0
Brazil,43920,4579,159,120,0.026206595,0.034723739
Bosnia_and_Herzegovina,43920,368,10,17,0.046195652,0.027173913
Rwanda,43920,70,,,0,0
Algeria,43920,584,35,37,0.063356164,0.059931507
Romania,43920,2109,65,209,0.099099099,0.030820294
Benin,43920,6,,,0,0
Russia,43920,1836,9,66,0.035947712,0.004901961
Kyrgyzstan,43920,94,,3,0.031914894,0
Lebanon,43920,446,11,35,0.078475336,0.024663677
Thailand,43921,1651,10,342,0.207147184,0.006056935
Panama,43921,1181,30,9,0.00762066,0.025402202
Maldives,43921,18,,13,0.722222222,0
Slovakia,43921,363,,3,0.008264463,0
Bhutan,43921,4,,,0,0
Timor-Leste,43921,1,,,0,0
Singapore,43921,926,3,240,0.259179266,0.003239741
China,43921,82279,3309,76206,0.926190158,0.040216823
Guinea-Bissau,43921,8,,,0,0
Guyana,43921,12,2,,0,0.166666667
Benin,43921,9,,1,0.111111111,0
Greece,43921,1314,49,52,0.03957382,0.037290715
Guatemala,43921,38,1,12,0.315789474,0.026315789
Congo_(Brazzaville),43921,19,,,0,0
Grenada,43921,9,,,0,0
Congo_(Kinshasa),43921,98,8,2,0.020408163,0.081632653
Slovenia,43921,802,15,10,0.012468828,0.018703242
Kuwait,43921,289,,73,0.252595156,0
Mali,43921,28,2,,0,0.071428571
Libya,43921,10,,1,0.1,0
Zimbabwe,43921,8,1,,0,0.125
Namibia,43921,11,,2,0.181818182,0
Colombia,43921,906,16,31,0.034216336,0.017660044
Guinea,43921,22,,,0,0
Somalia,43921,5,,1,0.2,0
Afghanistan,43921,174,4,5,0.028735632,0.022988506
Haiti,43921,15,,1,0.066666667,0
Philippines,43921,2084,88,49,0.023512476,0.042226488
Bangladesh,43921,51,5,25,0.490196078,0.098039216
Serbia,43921,900,16,,0,0.017777778
United_Kingdom,43921,25481,1793,179,0.007024842,0.070366155
Canada,43921,8527,101,1592,0.186701067,0.011844729
India,43921,1397,35,123,0.088045812,0.025053686
Kosovo,43921,112,1,6,0.053571429,0.008928571
Zambia,43921,35,,,0,0
Albania,43921,243,15,52,0.21399177,0.061728395
Senegal,43921,175,,40,0.228571429,0
Netherlands,43921,12667,1040,253,0.019973159,0.082103103
Iraq,43921,694,50,170,0.244956772,0.07204611
Madagascar,43921,57,,,0,0
Tunisia,43921,394,10,3,0.007614213,0.025380711
Indonesia,43921,1528,136,81,0.053010471,0.089005236
Rwanda,43921,75,,,0,0
Iran,43921,44605,2898,14656,0.32857303,0.064970295
Cameroon,43921,193,6,5,0.025906736,0.031088083
Chad,43921,7,,,0,0
Honduras,43921,141,7,3,0.021276596,0.04964539
Hungary,43921,492,16,37,0.075203252,0.032520325
Bolivia,43921,107,6,,0,0.056074766
Qatar,43921,781,2,62,0.079385403,0.002560819
Argentina,43921,1054,27,240,0.227703985,0.025616698
Holy_See,43921,6,,,0,0
Malaysia,43921,2766,43,537,0.194143167,0.015545915
Chile,43921,2738,12,156,0.056975895,0.004382761
Bosnia_and_Herzegovina,43921,420,13,17,0.04047619,0.030952381
Seychelles,43921,10,,,0,0
Antigua_and_Barbuda,43921,7,,,0,0
Trinidad_and_Tobago,43921,87,3,1,0.011494253,0.034482759
Nepal,43921,5,,1,0.2,0
Sierra_Leone,43921,1,,,0,0
Togo,43921,34,1,10,0.294117647,0.029411765
Iceland,43921,1135,2,198,0.174449339,0.001762115
Central_African_Republic,43921,3,,,0,0
Sri_Lanka,43921,143,2,17,0.118881119,0.013986014
Eswatini,43921,9,,,0,0
Ethiopia,43921,26,,2,0.076923077,0
Nigeria,43921,135,2,8,0.059259259,0.014814815
Montenegro,43921,109,2,,0,0.018348624
Sudan,43921,7,2,1,0.142857143,0.285714286
Moldova,43921,353,4,18,0.050991501,0.011331445
Diamond_Princess,43921,712,10,603,0.846910112,0.014044944
Estonia,43921,745,4,26,0.034899329,0.005369128
Venezuela,43921,135,3,39,0.288888889,0.022222222
Syria,43921,10,2,,0,0.2
Austria,43921,10180,128,1095,0.107563851,0.012573674
Belize,43921,3,,,0,0
Latvia,43921,398,,1,0.002512563,0
Fiji,43921,5,,,0,0
Pakistan,43921,1938,26,76,0.039215686,0.013415893
Mexico,43921,1094,28,35,0.031992687,0.02559415
Uzbekistan,43921,172,2,7,0.040697674,0.011627907
El_Salvador,43921,32,1,,0,0.03125
Egypt,43921,710,46,157,0.221126761,0.064788732
Mongolia,43921,12,,2,0.166666667,0
Dominican_Republic,43921,1109,51,5,0.004508566,0.045987376
Azerbaijan,43921,298,5,26,0.087248322,0.016778523
Romania,43921,2245,82,220,0.097995546,0.036525612
Ecuador,43921,2240,75,54,0.024107143,0.033482143
Monaco,43921,52,1,2,0.038461538,0.019230769
Sweden,43921,4435,180,16,0.003607666,0.040586246
Djibouti,43921,30,,,0,0
Papua_New_Guinea,43921,1,,,0,0
Switzerland,43921,16605,433,1823,0.109786209,0.026076483
Belgium,43921,12775,705,1696,0.132759295,0.05518591
Dominica,43921,12,,,0,0
Suriname,43921,9,,,0,0
Equatorial_Guinea,43921,12,,1,0.083333333,0
Eritrea,43921,15,,,0,0
Lebanon,43921,470,12,37,0.078723404,0.025531915
Germany,43921,71808,775,16100,0.224209002,0.010792669
Mozambique,43921,8,,,0,0
Peru,43921,1065,30,394,0.369953052,0.028169014
Kyrgyzstan,43921,107,,3,0.028037383,0
Croatia,43921,867,6,67,0.07727797,0.006920415
Georgia,43921,110,,21,0.190909091,0
United_Arab_Emirates,43921,664,6,61,0.09186747,0.009036145
Mauritania,43921,6,1,2,0.333333333,0.166666667
Taiwan*,43921,322,5,39,0.121118012,0.01552795
Ghana,43921,161,5,31,0.192546584,0.031055901
Russia,43921,2337,17,121,0.051775781,0.007274283
Bahrain,43921,567,4,295,0.520282187,0.007054674
Costa_Rica,43921,347,2,4,0.011527378,0.005763689
South_Africa,43921,1353,5,31,0.022912047,0.003695492
Tanzania,43921,19,1,1,0.052631579,0.052631579
Oman,43921,192,1,34,0.177083333,0.005208333
Malta,43921,169,,2,0.01183432,0
Cote_d'Ivoire,43921,179,1,7,0.039106145,0.005586592
Paraguay,43921,65,3,1,0.015384615,0.046153846
France,43921,52827,3532,9513,0.180078369,0.06685975
Uruguay,43921,338,1,41,0.121301775,0.00295858
Czechia,43921,3308,31,45,0.013603386,0.009371221
Australia,43921,4559,18,358,0.078525993,0.003948234
Finland,43921,1418,17,10,0.007052186,0.011988717
Liberia,43921,3,,,0,0
Denmark,43921,3039,90,77,0.025337282,0.029615005
Bahamas,43921,14,,1,0.071428571,0
Laos,43921,9,,,0,0
Gambia,43921,4,1,,0,0.25
Armenia,43921,532,3,30,0.056390977,0.005639098
Cuba,43921,186,6,8,0.043010753,0.032258065
Cyprus,43921,262,8,23,0.08778626,0.030534351
Mauritius,43921,143,5,,0,0.034965035
Morocco,43921,617,36,24,0.038897893,0.05834684
Gabon,43921,16,1,,0,0.0625
Spain,43921,95923,8464,19259,0.200775622,0.08823744
Poland,43921,2311,33,7,0.003028992,0.014279533
Cambodia,43921,109,,23,0.211009174,0
New_Zealand,43921,647,1,74,0.114374034,0.001545595
Lithuania,43921,537,8,7,0.013035382,0.014897579
Turkey,43921,13531,214,243,0.017958761,0.015815535
Uganda,43921,44,,,0,0
Andorra,43921,376,12,10,0.026595745,0.031914894
Korea__South,43921,9786,162,5408,0.552626201,0.016554261
Brazil,43921,5717,201,127,0.022214448,0.0351583
MS_Zaandam,43921,2,,,0,0
Botswana,43921,4,1,,0,0.25
Saint_Lucia,43921,13,,1,0.076923077,0
Vietnam,43921,212,,58,0.273584906,0
Israel,43921,5358,20,224,0.041806644,0.003732736
Saint_Vincent_and_the_Grenadines,43921,1,,1,1,0
Barbados,43921,34,,,0,0
Jordan,43921,274,5,30,0.109489051,0.018248175
Algeria,43921,716,44,46,0.06424581,0.061452514
Nicaragua,43921,5,1,,0,0.2
Ukraine,43921,645,17,10,0.015503876,0.026356589
Burkina_Faso,43921,261,14,32,0.122605364,0.053639847
Niger,43921,27,3,,0,0.111111111
San_Marino,43921,236,26,13,0.055084746,0.110169492
Jamaica,43921,36,1,2,0.055555556,0.027777778
Brunei,43921,129,1,45,0.348837209,0.007751938
Kazakhstan,43921,343,2,24,0.069970845,0.005830904
Italy,43921,105792,12428,15729,0.148678539,0.117475802
Burma,43921,15,1,,0,0.066666667
West_Bank_and_Gaza,43921,119,1,18,0.151260504,0.008403361
Liechtenstein,43921,68,,,0,0
Cabo_Verde,43921,6,1,,0,0.166666667
Angola,43921,7,2,1,0.142857143,0.285714286
Luxembourg,43921,2178,23,80,0.036730946,0.010560147
Bulgaria,43921,399,8,17,0.042606516,0.020050125
Portugal,43921,7443,160,43,0.00577724,0.021496708
Saint_Kitts_and_Nevis,43921,8,,,0,0
Norway,43921,4641,39,13,0.00280112,0.008403361
Burundi,43921,2,,,0,0
Kenya,43921,59,1,1,0.016949153,0.016949153
Ireland,43921,3235,71,5,0.001545595,0.02194745
Belarus,43921,152,1,47,0.309210526,0.006578947
Saudi_Arabia,43921,1563,10,165,0.105566219,0.006397953
US,43921,188172,3874,7024,0.037327551,0.020587548
North_Macedonia,43921,329,9,12,0.036474164,0.027355623
Japan,43921,1953,56,424,0.217101895,0.028673835
United_Arab_Emirates,43922,814,8,61,0.074938575,0.00982801
Burkina_Faso,43922,282,16,46,0.163120567,0.056737589
Armenia,43922,571,4,31,0.054290718,0.007005254
Oman,43922,210,1,34,0.161904762,0.004761905
Mauritania,43922,6,1,2,0.333333333,0.166666667
Peru,43922,1323,38,394,0.297808012,0.0287226
Andorra,43922,390,14,10,0.025641026,0.035897436
Mozambique,43922,10,,,0,0
Taiwan*,43922,329,5,39,0.118541033,0.015197568
Croatia,43922,963,6,73,0.075804777,0.00623053
Germany,43922,77872,920,18700,0.240137662,0.011814259
Georgia,43922,117,,23,0.196581197,0
Portugal,43922,8251,187,43,0.00521149,0.02266392
Japan,43922,2178,57,472,0.21671258,0.026170799
Kyrgyzstan,43922,111,,3,0.027027027,0
Tanzania,43922,20,1,1,0.05,0.05
Congo_(Brazzaville),43922,19,,,0,0
Kuwait,43922,317,,80,0.252365931,0
Slovenia,43922,841,15,10,0.011890606,0.01783591
Mali,43922,31,3,,0,0.096774194
Belarus,43922,163,2,53,0.325153374,0.012269939
Benin,43922,13,,1,0.076923077,0
Congo_(Kinshasa),43922,109,9,3,0.027522936,0.082568807
Grenada,43922,9,,,0,0
Luxembourg,43922,2319,29,80,0.034497628,0.01250539
Guinea,43922,30,,,0,0
Algeria,43922,847,58,61,0.07201889,0.068476978
Colombia,43922,1065,17,39,0.036619718,0.015962441
Guatemala,43922,39,1,12,0.307692308,0.025641026
Italy,43922,110574,13155,16847,0.152359506,0.118970101
Angola,43922,8,2,1,0.125,0.25
Afghanistan,43922,237,4,5,0.021097046,0.016877637
Somalia,43922,5,,1,0.2,0
Niger,43922,74,5,,0,0.067567568
Jamaica,43922,44,3,2,0.045454545,0.068181818
Costa_Rica,43922,375,2,4,0.010666667,0.005333333
Ghana,43922,195,5,31,0.158974359,0.025641026
Thailand,43922,1771,12,505,0.285149633,0.006775833
Cote_d'Ivoire,43922,190,1,9,0.047368421,0.005263158
South_Africa,43922,1380,5,50,0.036231884,0.003623188
Malta,43922,188,,2,0.010638298,0
Greece,43922,1415,50,52,0.036749117,0.035335689
New_Zealand,43922,708,1,83,0.117231638,0.001412429
Zimbabwe,43922,8,1,,0,0.125
Namibia,43922,14,,2,0.142857143,0
San_Marino,43922,236,26,13,0.055084746,0.110169492
Russia,43922,2777,24,190,0.068419157,0.00864242
Argentina,43922,1054,28,248,0.235294118,0.026565465
Bahrain,43922,569,4,337,0.592267135,0.007029877
Cuba,43922,212,6,12,0.056603774,0.028301887
Switzerland,43922,17768,488,2967,0.166985592,0.027465106
Saint_Lucia,43922,13,,1,0.076923077,0
Sudan,43922,7,2,2,0.285714286,0.285714286
Moldova,43922,423,5,23,0.054373522,0.011820331
Romania,43922,2460,92,252,0.102439024,0.037398374
Eritrea,43922,15,,,0,0
Djibouti,43922,33,,,0,0
Papua_New_Guinea,43922,1,,,0,0
Uganda,43922,44,,,0,0
Eswatini,43922,9,,,0,0
Nicaragua,43922,5,1,,0,0.2
Kazakhstan,43922,380,3,26,0.068421053,0.007894737
Sri_Lanka,43922,146,3,21,0.143835616,0.020547945
Diamond_Princess,43922,712,11,603,0.846910112,0.015449438
Estonia,43922,779,5,33,0.042362003,0.006418485
Nigeria,43922,174,2,9,0.051724138,0.011494253
Montenegro,43922,123,2,,0,0.016260163
Kenya,43922,81,1,3,0.037037037,0.012345679
Azerbaijan,43922,359,5,26,0.072423398,0.013927577
Monaco,43922,55,1,2,0.036363636,0.018181818
Egypt,43922,779,52,179,0.229781772,0.066752246
Brazil,43922,6836,240,127,0.018578116,0.03510825
West_Bank_and_Gaza,43922,134,1,18,0.134328358,0.007462687
Ecuador,43922,2748,93,58,0.021106259,0.033842795
Sweden,43922,4947,239,103,0.020820699,0.048312108
Saint_Kitts_and_Nevis,43922,8,,,0,0
Belgium,43922,13964,828,2132,0.152678316,0.059295331
Dominica,43922,12,,,0,0
Equatorial_Guinea,43922,15,,1,0.066666667,0
North_Macedonia,43922,354,11,17,0.048022599,0.031073446
Suriname,43922,10,,,0,0
Dominican_Republic,43922,1284,57,9,0.007009346,0.044392523
El_Salvador,43922,32,1,,0,0.03125
Lebanon,43922,479,14,43,0.089770355,0.029227557
Mongolia,43922,14,,2,0.142857143,0
Uruguay,43922,338,2,41,0.121301775,0.00591716
Czechia,43922,3508,39,61,0.017388826,0.011117446
Morocco,43922,654,39,29,0.044342508,0.059633028
US,43922,213242,4760,8474,0.039738888,0.022322057
Lithuania,43922,581,8,7,0.012048193,0.013769363
Australia,43922,4862,20,422,0.086795557,0.004113534
Paraguay,43922,69,3,1,0.014492754,0.043478261
France,43922,57749,4414,11053,0.191397254,0.076434224
Mauritius,43922,161,6,,0,0.037267081
Laos,43922,10,,,0,0
Cyprus,43922,320,9,28,0.0875,0.028125
Bulgaria,43922,422,10,20,0.047393365,0.023696682
Gambia,43922,4,1,2,0.5,0.25
Spain,43922,104118,9387,22647,0.217512822,0.090157322
Panama,43922,1181,30,9,0.00762066,0.025402202
Gabon,43922,18,1,,0,0.055555556
Botswana,43922,4,1,,0,0.25
Bahamas,43922,21,1,1,0.047619048,0.047619048
Latvia,43922,446,,1,0.002242152,0
Uzbekistan,43922,181,2,12,0.066298343,0.011049724
Syria,43922,10,2,,0,0.2
Mexico,43922,1215,29,35,0.028806584,0.023868313
Pakistan,43922,2118,27,94,0.044381492,0.012747875
Ethiopia,43922,29,,2,0.068965517,0
Fiji,43922,5,,,0,0
Saint_Vincent_and_the_Grenadines,43922,1,,1,1,0
Jordan,43922,278,5,36,0.129496403,0.017985612
Finland,43922,1446,17,10,0.006915629,0.01175657
Brunei,43922,131,1,52,0.396946565,0.007633588
Liberia,43922,6,,,0,0
Denmark,43922,3290,104,971,0.295136778,0.031610942
Liechtenstein,43922,68,,,0,0
Venezuela,43922,143,3,41,0.286713287,0.020979021
Belize,43922,3,,,0,0
Austria,43922,10711,146,1436,0.134067781,0.013630847
Slovakia,43922,400,1,3,0.0075,0.0025
Iran,43922,47593,3036,15473,0.325110836,0.063790894
Netherlands,43922,13696,1175,260,0.018983645,0.085791472
Iceland,43922,1220,2,225,0.18442623,0.001639344
Israel,43922,6092,26,241,0.039560079,0.004267892
Holy_See,43922,6,,,0,0
Albania,43922,259,15,67,0.258687259,0.057915058
Qatar,43922,835,2,71,0.08502994,0.00239521
Turkey,43922,15679,277,333,0.021238599,0.017666943
Trinidad_and_Tobago,43922,90,5,1,0.011111111,0.055555556
Chile,43922,3031,16,234,0.077202243,0.005278786
Bangladesh,43922,54,6,25,0.462962963,0.111111111
Singapore,43922,1000,3,245,0.245,0.003
Bosnia_and_Herzegovina,43922,459,13,19,0.041394336,0.02832244
Ireland,43922,3447,85,5,0.001450537,0.024659124
Bhutan,43922,4,,,0,0
Zambia,43922,36,,,0,0
Timor-Leste,43922,1,,,0,0
Haiti,43922,16,,1,0.0625,0
Canada,43922,9560,109,1324,0.138493724,0.011401674
Barbados,43922,34,,,0,0
Tunisia,43922,423,12,5,0.011820331,0.028368794
Saudi_Arabia,43922,1720,16,264,0.153488372,0.009302326
Togo,43922,36,2,10,0.277777778,0.055555556
Bolivia,43922,115,7,1,0.008695652,0.060869565
MS_Zaandam,43922,9,2,,0,0.222222222
Korea__South,43922,9887,165,5567,0.563062607,0.016688581
Nepal,43922,5,,1,0.2,0
Central_African_Republic,43922,3,,,0,0
Sierra_Leone,43922,2,,,0,0
Seychelles,43922,10,,,0,0
Kosovo,43922,125,1,10,0.08,0.008
Antigua_and_Barbuda,43922,7,,,0,0
Malaysia,43922,2908,45,645,0.221801926,0.015474553
India,43922,1998,58,148,0.074074074,0.029029029
Senegal,43922,190,1,45,0.236842105,0.005263158
Hungary,43922,525,20,40,0.076190476,0.038095238
Cabo_Verde,43922,6,1,,0,0.166666667
Chad,43922,7,,,0,0
Vietnam,43922,218,,63,0.288990826,0
Honduras,43922,172,10,3,0.01744186,0.058139535
Burundi,43922,2,,,0,0
Burma,43922,15,1,,0,0.066666667
Guyana,43922,19,2,,0,0.105263158
Cambodia,43922,109,,25,0.229357798,0
Guinea-Bissau,43922,9,,,0,0
Madagascar,43922,57,,,0,0
Norway,43922,4863,44,13,0.002673247,0.009047913
Maldives,43922,19,,13,0.684210526,0
Indonesia,43922,1677,157,103,0.061419201,0.093619559
United_Kingdom,43922,29865,2357,179,0.005993638,0.078921815
Cameroon,43922,233,6,10,0.042918455,0.025751073
Ukraine,43922,794,20,13,0.016372796,0.025188917
Libya,43922,10,,,0,0
China,43922,82361,3316,76405,0.927684219,0.040261774
Iraq,43922,728,52,182,0.25,0.071428571
Rwanda,43922,82,,,0,0
Serbia,43922,1060,28,,0,0.026415094
Poland,43922,2554,43,47,0.018402506,0.016836335
Philippines,43922,2311,96,50,0.021635656,0.041540459
Australia,43923,5116,24,520,0.101641908,0.004691165
Ireland,43923,3849,98,5,0.001299039,0.025461159
North_Macedonia,43923,384,11,17,0.044270833,0.028645833
Antigua_and_Barbuda,43923,9,,,0,0
Liberia,43923,6,,,0,0
Botswana,43923,4,1,,0,0.25
Moldova,43923,505,6,23,0.045544554,0.011881188
Czechia,43923,3858,44,67,0.017366511,0.011404873
Papua_New_Guinea,43923,1,,,0,0
Cameroon,43923,306,7,10,0.032679739,0.022875817
Switzerland,43923,18827,536,4013,0.213151325,0.028469751
Mongolia,43923,14,,2,0.142857143,0
Equatorial_Guinea,43923,15,,1,0.066666667,0
Ukraine,43923,897,22,19,0.021181717,0.024526198
Cabo_Verde,43923,6,1,,0,0.166666667
Bahamas,43923,24,1,1,0.041666667,0.041666667
Seychelles,43923,10,,,0,0
Slovakia,43923,426,1,5,0.011737089,0.002347418
US,43923,243622,5929,9001,0.036946581,0.024336883
Indonesia,43923,1790,170,112,0.062569832,0.094972067
Romania,43923,2738,115,267,0.097516435,0.042001461
Morocco,43923,708,44,31,0.043785311,0.062146893
Spain,43923,112065,10348,26743,0.23863829,0.092339267
Iceland,43923,1319,4,284,0.215314632,0.0030326
Nepal,43923,6,,1,0.166666667,0
Lebanon,43923,494,16,46,0.093117409,0.032388664
Mauritius,43923,169,7,,0,0.041420118
Kosovo,43923,125,1,10,0.08,0.008
Saint_Lucia,43923,13,,1,0.076923077,0
Lithuania,43923,649,9,7,0.010785824,0.013867488
Belize,43923,3,,,0,0
Djibouti,43923,40,,,0,0
Tunisia,43923,455,14,5,0.010989011,0.030769231
Uruguay,43923,350,4,62,0.177142857,0.011428571
France,43923,59929,5398,12548,0.209381101,0.090073253
Uganda,43923,45,,,0,0
Paraguay,43923,77,3,2,0.025974026,0.038961039
Saudi_Arabia,43923,1885,21,328,0.174005305,0.011140584
Venezuela,43923,146,5,43,0.294520548,0.034246575
Nicaragua,43923,5,1,,0,0.2
Zambia,43923,39,1,,0,0.025641026
Fiji,43923,7,,,0,0
Latvia,43923,458,,31,0.06768559,0
Philippines,43923,2633,107,51,0.01936954,0.040638055
Norway,43923,5147,50,32,0.006217214,0.009714397
Mexico,43923,1378,37,35,0.025399129,0.026850508
Canada,43923,11284,139,1735,0.153757533,0.012318327
Nigeria,43923,184,2,20,0.108695652,0.010869565
Kenya,43923,110,3,4,0.036363636,0.027272727
Eritrea,43923,22,,,0,0
Serbia,43923,1171,31,,0,0.0264731
Kazakhstan,43923,435,3,27,0.062068966,0.006896552
Pakistan,43923,2421,34,125,0.051631557,0.014043784
Eswatini,43923,9,,,0,0
Montenegro,43923,144,2,,0,0.013888889
Rwanda,43923,84,,,0,0
Poland,43923,2946,57,56,0.019008826,0.019348269
Uzbekistan,43923,205,2,25,0.12195122,0.009756098
Ethiopia,43923,29,,3,0.103448276,0
Bangladesh,43923,56,6,25,0.446428571,0.107142857
Sri_Lanka,43923,151,4,21,0.139072848,0.026490066
Saint_Vincent_and_the_Grenadines,43923,2,,1,0.5,0
Barbados,43923,46,,,0,0
Albania,43923,277,16,76,0.274368231,0.057761733
Austria,43923,11129,158,1749,0.157156977,0.014197143
United_Kingdom,43923,34173,2926,192,0.005618471,0.085623153
Bosnia_and_Herzegovina,43923,533,16,20,0.037523452,0.030018762
Dominica,43923,12,,,0,0
Denmark,43923,3573,123,1172,0.328015673,0.034424853
Brunei,43923,133,1,56,0.421052632,0.007518797
Finland,43923,1518,19,300,0.197628458,0.012516469
Sudan,43923,8,2,2,0.25,0.25
Malawi,43923,3,,,0,0
Diamond_Princess,43923,712,11,619,0.869382022,0.015449438
Jordan,43923,299,5,45,0.150501672,0.016722408
West_Bank_and_Gaza,43923,161,1,18,0.111801242,0.00621118
Liechtenstein,43923,75,,,0,0
India,43923,2543,72,191,0.07510814,0.028313016
Suriname,43923,10,,,0,0
Estonia,43923,858,11,45,0.052447552,0.012820513
Syria,43923,16,2,,0,0.125
Iran,43923,50468,3160,16711,0.33112071,0.062613934
Trinidad_and_Tobago,43923,94,5,1,0.010638298,0.053191489
New_Zealand,43923,797,1,92,0.115432873,0.001254705
Singapore,43923,1049,4,266,0.253574833,0.003813155
Greece,43923,1544,53,61,0.039507772,0.034326425
San_Marino,43923,245,30,21,0.085714286,0.12244898
Bhutan,43923,5,,1,0.2,0
Turkey,43923,18135,356,415,0.022883926,0.019630549
Monaco,43923,60,1,2,0.033333333,0.016666667
Madagascar,43923,59,,,0,0
Burundi,43923,3,,,0,0
Belarus,43923,304,4,53,0.174342105,0.013157895
Namibia,43923,14,,3,0.214285714,0
Sweden,43923,5568,308,103,0.018498563,0.055316092
Somalia,43923,5,,1,0.2,0
Netherlands,43923,14788,1341,260,0.017581823,0.090681634
Malta,43923,196,,2,0.010204082,0
Holy_See,43923,7,,,0,0
Jamaica,43923,47,3,2,0.042553191,0.063829787
Zimbabwe,43923,9,1,,0,0.111111111
Azerbaijan,43923,400,5,26,0.065,0.0125
Costa_Rica,43923,396,2,6,0.015151515,0.005050505
South_Africa,43923,1462,5,50,0.034199726,0.003419973
Ghana,43923,204,5,31,0.151960784,0.024509804
Haiti,43923,16,,1,0.0625,0
Israel,43923,6857,36,338,0.049292694,0.005250109
Saint_Kitts_and_Nevis,43923,9,,,0,0
Timor-Leste,43923,1,,,0,0
Niger,43923,98,5,,0,0.051020408
Benin,43923,13,,1,0.076923077,0
Afghanistan,43923,273,6,10,0.036630037,0.021978022
Libya,43923,11,1,,0,0.090909091
Guinea-Bissau,43923,9,,,0,0
Algeria,43923,986,86,61,0.061866126,0.087221095
Guatemala,43923,47,1,12,0.255319149,0.021276596
Burma,43923,20,1,,0,0.05
Russia,43923,3548,30,235,0.066234498,0.008455468
Colombia,43923,1161,19,55,0.047372954,0.016365202
Luxembourg,43923,2487,30,80,0.03216727,0.012062726
Angola,43923,8,2,1,0.125,0.25
Guinea,43923,52,,,0,0
Maldives,43923,19,,13,0.684210526,0
Italy,43923,115242,13915,18278,0.15860537,0.120745909
Bahrain,43923,643,4,381,0.592534992,0.00622084
Congo_(Kinshasa),43923,134,13,3,0.02238806,0.097014925
China,43923,82432,3322,76565,0.928826184,0.040299884
Kuwait,43923,342,,81,0.236842105,0
Guyana,43923,19,4,,0,0.210526316
Grenada,43923,10,,,0,0
Slovenia,43923,897,17,70,0.078037904,0.018952062
Mali,43923,36,3,,0,0.083333333
Panama,43923,1317,32,9,0.006833713,0.024297646
Thailand,43923,1875,15,505,0.269333333,0.008
Iraq,43923,772,54,202,0.261658031,0.069948187
Congo_(Brazzaville),43923,22,2,2,0.090909091,0.090909091
Ecuador,43923,3163,120,65,0.020550111,0.037938666
Portugal,43923,9034,209,68,0.00752712,0.023134824
Senegal,43923,195,1,55,0.282051282,0.005128205
Togo,43923,39,2,17,0.435897436,0.051282051
Bulgaria,43923,457,10,25,0.054704595,0.021881838
Cambodia,43923,110,,34,0.309090909,0
Armenia,43923,663,7,33,0.049773756,0.010558069
Mauritania,43923,6,1,2,0.333333333,0.166666667
Taiwan*,43923,339,5,45,0.132743363,0.014749263
Dominican_Republic,43923,1380,60,16,0.011594203,0.043478261
Georgia,43923,134,,26,0.194029851,0
Bolivia,43923,123,8,1,0.008130081,0.06504065
Hungary,43923,585,21,42,0.071794872,0.035897436
Gabon,43923,21,1,,0,0.047619048
Cyprus,43923,356,10,28,0.078651685,0.028089888
Japan,43923,2495,62,472,0.189178357,0.024849699
United_Arab_Emirates,43923,1024,8,96,0.09375,0.0078125
Laos,43923,10,,,0,0
Korea__South,43923,9976,169,5828,0.584202085,0.016940658
El_Salvador,43923,41,2,,0,0.048780488
Cuba,43923,233,6,13,0.055793991,0.025751073
Sierra_Leone,43923,2,,,0,0
Central_African_Republic,43923,3,,,0,0
MS_Zaandam,43923,9,2,,0,0.222222222
Gambia,43923,4,1,2,0.5,0.25
Egypt,43923,865,58,201,0.232369942,0.067052023
Oman,43923,231,1,57,0.246753247,0.004329004
Brazil,43923,8044,324,127,0.015788165,0.040278468
