Country,Date,Confirmed,Deaths,Recovered,Recover_Rate,Death_Rate
Slovakia,43909,123,1,,0,0.008130081
Cameroon,43909,13,,,0,0
Netherlands,43909,2467,77,2,0.000810701,0.031211998
Hungary,43909,73,1,2,0.02739726,0.01369863
Bahamas,43909,3,,,0,0
Fiji,43909,1,,,0,0
Guyana,43909,7,1,,0,0.142857143
Tanzania,43909,6,,,0,0
Senegal,43909,31,,2,0.064516129,0
Cuba,43909,11,1,,0,0.090909091
Antigua_and_Barbuda,43909,1,,,0,0
Egypt,43909,256,6,32,0.125,0.0234375
Lebanon,43909,157,4,4,0.025477707,0.025477707
North_Macedonia,43909,48,,1,0.020833333,0
Ukraine,43909,16,2,,0,0.125
Serbia,43909,103,,1,0.009708738,0
Germany,43909,15320,44,113,0.007375979,0.002872063
Cyprus,43909,67,,,0,0
Latvia,43909,86,,1,0.011627907,0
Philippines,43909,217,17,8,0.036866359,0.078341014
United_Arab_Emirates,43909,140,,31,0.221428571,0
Argentina,43909,97,3,3,0.030927835,0.030927835
Taiwan*,43909,108,1,26,0.240740741,0.009259259
Liechtenstein,43909,28,,,0,0
Cote_d'Ivoire,43909,9,,1,0.111111111,0
Benin,43909,2,,,0,0
Suriname,43909,1,,,0,0
El_Salvador,43909,1,,,0,0
Croatia,43909,105,1,5,0.047619048,0.00952381
Liberia,43909,2,,,0,0
Afghanistan,43909,22,,1,0.045454545,0
Peru,43909,234,,1,0.004273504,0
France,43909,10970,244,12,0.001093892,0.022242479
Brazil,43909,621,6,2,0.003220612,0.009661836
Saudi_Arabia,43909,274,,6,0.02189781,0
Finland,43909,400,,10,0.025,0
Guinea,43909,1,,,0,0
South_Africa,43909,150,,,0,0
Jordan,43909,69,,1,0.014492754,0
Djibouti,43909,1,,,0,0
Bosnia_and_Herzegovina,43909,63,,2,0.031746032,0
Ghana,43909,11,,,0,0
Korea__South,43909,8565,91,1540,0.179801518,0.010624635
Oman,43909,48,,12,0.25,0
Dominican_Republic,43909,34,2,,0,0.058823529
Kazakhstan,43909,44,,,0,0
Bolivia,43909,12,,,0,0
Kenya,43909,7,,,0,0
Andorra,43909,53,,1,0.018867925,0
Thailand,43909,272,1,42,0.154411765,0.003676471
Belgium,43909,1795,21,31,0.017270195,0.011699164
Japan,43909,924,29,150,0.162337662,0.031385281
Belarus,43909,51,,5,0.098039216,0
Turkey,43909,192,3,,0,0.015625
Holy_See,43909,1,,,0,0
Kyrgyzstan,43909,3,,,0,0
Czechia,43909,694,,3,0.004322767,0
India,43909,194,4,15,0.077319588,0.020618557
Paraguay,43909,11,,,0,0
Denmark,43909,1225,6,1,0.000816327,0.004897959
Sri_Lanka,43909,60,,3,0.05,0
Diamond_Princess,43909,712,7,325,0.456460674,0.009831461
Ecuador,43909,199,3,,0,0.015075377
Kuwait,43909,148,,18,0.121621622,0
Seychelles,43909,6,,,0,0
Norway,43909,1746,7,1,0.000572738,0.004009164
Greece,43909,418,6,8,0.019138756,0.014354067
Poland,43909,355,5,1,0.002816901,0.014084507
Malaysia,43909,900,2,75,0.083333333,0.002222222
Maldives,43909,13,,,0,0
Chile,43909,238,,,0,0
Nicaragua,43909,1,,,0,0
Australia,43909,681,6,26,0.038179148,0.008810573
Congo_(Brazzaville),43909,3,,,0,0
Saint_Lucia,43909,2,,,0,0
Sudan,43909,2,1,,0,0.5
Colombia,43909,102,,1,0.009803922,0
Honduras,43909,12,,,0,0
United_Kingdom,43909,2716,138,67,0.02466863,0.050810015
China,43909,81156,3249,70535,0.869128592,0.040034009
Panama,43909,109,1,,0,0.009174312
Mauritius,43909,3,,,0,0
Georgia,43909,40,,1,0.025,0
Venezuela,43909,42,,,0,0
Switzerland,43909,4075,41,15,0.003680982,0.01006135
Rwanda,43909,8,,,0,0
Chad,43909,1,,,0,0
New_Zealand,43909,28,,,0,0
Spain,43909,17963,830,1107,0.061626677,0.04620609
Somalia,43909,1,,,0,0
Israel,43909,427,,11,0.025761124,0
Mauritania,43909,2,,,0,0
Singapore,43909,345,,114,0.330434783,0
Malta,43909,53,,2,0.037735849,0
Costa_Rica,43909,69,1,,0,0.014492754
Guatemala,43909,9,1,,0,0.111111111
Saint_Vincent_and_the_Grenadines,43909,1,,,0,0
Gabon,43909,1,,,0,0
Luxembourg,43909,335,4,,0,0.011940299
Algeria,43909,87,9,32,0.367816092,0.103448276
Congo_(Kinshasa),43909,14,,,0,0
Zambia,43909,2,,,0,0
Nigeria,43909,8,,1,0.125,0
Armenia,43909,115,,1,0.008695652,0
Barbados,43909,5,,,0,0
Jamaica,43909,15,1,2,0.133333333,0.066666667
Lithuania,43909,36,,1,0.027777778,0
San_Marino,43909,119,11,4,0.033613445,0.092436975
Equatorial_Guinea,43909,6,,,0,0
Brunei,43909,75,,,0,0
Italy,43909,41035,3405,4440,0.108200317,0.082977946
Bosnia_and_Herzegovina,43910,89,,2,0.02247191,0
Brazil,43910,793,11,2,0.002522068,0.013871375
Nigeria,43910,12,,1,0.083333333,0
New_Zealand,43910,39,,,0,0
Bhutan,43910,2,,,0,0
Sudan,43910,2,1,,0,0.5
Belgium,43910,2257,37,1,0.000443066,0.016393443
Nepal,43910,1,,1,1,0
Bolivia,43910,15,,,0,0
Suriname,43910,4,,,0,0
Venezuela,43910,42,,,0,0
Barbados,43910,5,,,0,0
Iceland,43910,409,,5,0.012224939,0
Oman,43910,48,,12,0.25,0
Bahrain,43910,285,1,100,0.350877193,0.003508772
Philippines,43910,230,18,8,0.034782609,0.07826087
India,43910,244,5,20,0.081967213,0.020491803
Guatemala,43910,12,1,,0,0.083333333
Nicaragua,43910,1,,,0,0
Poland,43910,425,5,1,0.002352941,0.011764706
Niger,43910,1,,,0,0
Gabon,43910,3,1,,0,0.333333333
Indonesia,43910,369,32,15,0.040650407,0.086720867
Netherlands,43910,3003,107,2,0.000666001,0.035631036
Brunei,43910,78,,1,0.012820513,0
North_Macedonia,43910,67,,1,0.014925373,0
Togo,43910,9,,1,0.111111111,0
Belarus,43910,69,,5,0.072463768,0
Peru,43910,234,3,1,0.004273504,0.012820513
Vietnam,43910,91,,16,0.175824176,0
Bulgaria,43910,127,3,,0,0.023622047
Bangladesh,43910,20,1,3,0.15,0.05
Albania,43910,70,2,,0,0.028571429
Portugal,43910,1020,6,5,0.004901961,0.005882353
Finland,43910,450,,10,0.022222222,0
Norway,43910,1914,7,1,0.000522466,0.003657262
Burkina_Faso,43910,40,1,,0,0.025
Saudi_Arabia,43910,344,,8,0.023255814,0
Afghanistan,43910,24,,1,0.041666667,0
Liberia,43910,2,,,0,0
Croatia,43910,128,1,5,0.0390625,0.0078125
Taiwan*,43910,135,2,26,0.192592593,0.014814815
Zambia,43910,2,,,0,0
Liechtenstein,43910,28,,,0,0
Antigua_and_Barbuda,43910,1,,,0,0
Senegal,43910,38,,2,0.052631579,0
Latvia,43910,111,,1,0.009009009,0
Guyana,43910,7,1,,0,0.142857143
Tanzania,43910,6,,,0,0
Egypt,43910,285,8,39,0.136842105,0.028070175
Lebanon,43910,163,4,4,0.024539877,0.024539877
Cuba,43910,16,1,,0,0.0625
Argentina,43910,128,3,3,0.0234375,0.0234375
Algeria,43910,90,11,32,0.355555556,0.122222222
France,43910,12758,451,12,0.000940586,0.035350368
Armenia,43910,136,,1,0.007352941,0
Congo_(Kinshasa),43910,18,,,0,0
Madagascar,43910,3,,,0,0
Italy,43910,47021,4032,4440,0.094425895,0.085748921
Saint_Vincent_and_the_Grenadines,43910,1,,,0,0
Jamaica,43910,16,1,2,0.125,0.0625
Lithuania,43910,49,,1,0.020408163,0
El_Salvador,43910,1,,,0,0
Cote_d'Ivoire,43910,9,,1,0.111111111,0
Benin,43910,2,,,0,0
Luxembourg,43910,484,4,,0,0.008264463
Costa_Rica,43910,89,1,,0,0.011235955
San_Marino,43910,144,14,4,0.027777778,0.097222222
Korea__South,43910,8652,94,1540,0.177993528,0.01086454
Djibouti,43910,1,,,0,0
Haiti,43910,2,,,0,0
South_Africa,43910,202,,,0,0
Ghana,43910,16,,,0,0
Sri_Lanka,43910,73,,3,0.04109589,0
Turkey,43910,359,4,,0,0.011142061
Jordan,43910,85,,1,0.011764706,0
Dominican_Republic,43910,72,2,,0,0.027777778
Zimbabwe,43910,1,,,0,0
Kazakhstan,43910,49,3,,0,0.06122449
Kenya,43910,7,,,0,0
Guinea,43910,1,,,0,0
Andorra,43910,75,,1,0.013333333,0
Thailand,43910,322,1,42,0.130434783,0.00310559
Diamond_Princess,43910,712,7,325,0.456460674,0.009831461
Germany,43910,19848,67,180,0.009068924,0.003375655
Kyrgyzstan,43910,6,,,0,0
Czechia,43910,833,,4,0.004801921,0
Ukraine,43910,29,3,,0,0.103448276
United_Arab_Emirates,43910,140,2,31,0.221428571,0.014285714
Cyprus,43910,67,,,0,0
Angola,43910,1,,,0,0
Holy_See,43910,1,,,0,0
Ecuador,43910,367,5,,0,0.013623978
Denmark,43910,1337,9,1,0.000747943,0.006731488
Paraguay,43910,13,,,0,0
Seychelles,43910,7,,,0,0
Japan,43910,963,33,191,0.198338525,0.034267913
Serbia,43910,135,1,1,0.007407407,0.007407407
Kuwait,43910,159,,18,0.113207547,0
Cameroon,43910,20,,,0,0
Hungary,43910,85,3,2,0.023529412,0.035294118
Iraq,43910,208,17,49,0.235576923,0.081730769
Mongolia,43910,6,,,0,0
Montenegro,43910,14,,,0,0
Pakistan,43910,501,3,13,0.025948104,0.005988024
Tunisia,43910,54,1,,0,0.018518519
Romania,43910,308,,25,0.081168831,0
Azerbaijan,43910,44,1,6,0.136363636,0.022727273
Moldova,43910,66,1,1,0.015151515,0.015151515
Ireland,43910,683,3,5,0.007320644,0.004392387
Canada,43910,943,12,9,0.009544008,0.012725345
Eswatini,43910,1,,,0,0
Monaco,43910,11,,,0,0
Uruguay,43910,94,,,0,0
Trinidad_and_Tobago,43910,9,,,0,0
West_Bank_and_Gaza,43910,47,,17,0.361702128,0
Namibia,43910,3,,,0,0
Gambia,43910,1,,,0,0
Cabo_Verde,43910,1,,,0,0
Fiji,43910,1,,,0,0
US,43910,19273,244,147,0.007627251,0.012660198
Uzbekistan,43910,33,,,0,0
Iran,43910,19644,1433,6745,0.343361841,0.072948483
Morocco,43910,77,3,1,0.012987013,0.038961039
Cambodia,43910,51,,1,0.019607843,0
Bahamas,43910,3,,,0,0
Ethiopia,43910,9,,,0,0
Sweden,43910,1639,16,16,0.00976205,0.00976205
Slovakia,43910,137,1,,0,0.00729927
Qatar,43910,470,,10,0.021276596,0
Slovenia,43910,341,1,,0,0.002932551
Singapore,43910,385,,124,0.322077922,0
Honduras,43910,24,,,0,0
Malaysia,43910,1030,3,87,0.084466019,0.002912621
Australia,43910,791,7,26,0.032869785,0.008849558
Somalia,43910,1,,,0,0
Maldives,43910,13,,,0,0
Chile,43910,434,,6,0.013824885,0
United_Kingdom,43910,4014,178,67,0.016691579,0.044344793
Greece,43910,495,6,19,0.038383838,0.012121212
Papua_New_Guinea,43910,1,,,0,0
Equatorial_Guinea,43910,6,,,0,0
Saint_Lucia,43910,2,,,0,0
China,43910,81250,3253,71266,0.87712,0.040036923
Colombia,43910,128,,1,0.0078125,0
Congo_(Brazzaville),43910,3,,,0,0
Switzerland,43910,5294,54,15,0.002833396,0.010200227
Russia,43910,253,1,9,0.035573123,0.003952569
Chad,43910,1,,,0,0
Mexico,43910,203,2,4,0.019704433,0.009852217
Central_African_Republic,43910,3,,,0,0
Austria,43910,2388,6,9,0.003768844,0.002512563
Estonia,43910,283,,1,0.003533569,0
Rwanda,43910,17,,,0,0
Malta,43910,64,,2,0.03125,0
Israel,43910,529,,14,0.026465028,0
Spain,43910,20410,1043,1588,0.077804998,0.051102401
Mauritania,43910,2,,,0,0
Georgia,43910,43,,1,0.023255814,0
Mauritius,43910,12,,,0,0
Panama,43910,137,1,,0,0.00729927
Sri_Lanka,43911,77,,1,0.012987013,0
France,43911,14463,563,12,0.000829703,0.038926917
San_Marino,43911,144,20,4,0.027777778,0.138888889
Armenia,43911,160,,1,0.00625,0
Saint_Vincent_and_the_Grenadines,43911,1,,,0,0
Saudi_Arabia,43911,392,,16,0.040816327,0
Zambia,43911,2,,,0,0
Argentina,43911,158,4,3,0.018987342,0.025316456
Spain,43911,25374,1375,2125,0.083747143,0.054189328
Georgia,43911,49,,1,0.020408163,0
Rwanda,43911,17,,,0,0
Saint_Lucia,43911,2,,,0,0
Honduras,43911,24,,,0,0
Australia,43911,1071,7,26,0.024276377,0.006535948
South_Africa,43911,240,,,0,0
Ghana,43911,19,1,,0,0.052631579
Seychelles,43911,7,,,0,0
Guyana,43911,7,1,,0,0.142857143
Andorra,43911,88,,1,0.011363636,0
Haiti,43911,2,,,0,0
Angola,43911,2,,,0,0
Senegal,43911,47,,5,0.106382979,0
Antigua_and_Barbuda,43911,1,,,0,0
Serbia,43911,171,1,1,0.005847953,0.005847953
Holy_See,43911,1,,,0,0
Germany,43911,22213,84,233,0.010489353,0.003781569
Russia,43911,306,1,12,0.039215686,0.003267974
Poland,43911,536,5,1,0.001865672,0.009328358
Gabon,43911,4,1,,0,0.25
Barbados,43911,6,,,0,0
Portugal,43911,1280,12,5,0.00390625,0.009375
Iceland,43911,473,1,22,0.046511628,0.002114165
Bangladesh,43911,25,2,3,0.12,0.08
Belgium,43911,2815,67,263,0.093428064,0.023801066
Guinea,43911,2,,,0,0
Peru,43911,318,5,1,0.003144654,0.01572327
Philippines,43911,307,19,13,0.042345277,0.061889251
Belarus,43911,76,,15,0.197368421,0
Vietnam,43911,94,,17,0.180851064,0
Romania,43911,367,,52,0.141689373,0
Hungary,43911,103,4,7,0.067961165,0.038834951
Trinidad_and_Tobago,43911,49,,1,0.020408163,0
Zimbabwe,43911,3,,,0,0
Austria,43911,2814,8,9,0.003198294,0.002842928
Azerbaijan,43911,53,1,11,0.20754717,0.018867925
Gambia,43911,1,,,0,0
West_Bank_and_Gaza,43911,48,,17,0.354166667,0
Bahrain,43911,305,1,125,0.409836066,0.003278689
Bahamas,43911,4,,,0,0
Tunisia,43911,60,1,,0,0.016666667
Qatar,43911,481,,27,0.056133056,0
Morocco,43911,96,3,3,0.03125,0.03125
Ethiopia,43911,9,,,0,0
Afghanistan,43911,24,,1,0.041666667,0
Cambodia,43911,53,,1,0.018867925,0
Sweden,43911,1763,20,16,0.00907544,0.011344299
Lebanon,43911,187,4,4,0.021390374,0.021390374
Liberia,43911,3,,,0,0
Egypt,43911,294,10,41,0.139455782,0.034013605
Slovakia,43911,178,1,,0,0.005617978
Iraq,43911,214,17,51,0.238317757,0.079439252
Cameroon,43911,27,,,0,0
Monaco,43911,11,,,0,0
Taiwan*,43911,153,2,28,0.183006536,0.013071895
Montenegro,43911,14,,,0,0
Croatia,43911,206,1,5,0.024271845,0.004854369
Mongolia,43911,10,,,0,0
Liechtenstein,43911,37,,,0,0
Algeria,43911,139,15,32,0.230215827,0.107913669
Cyprus,43911,84,,,0,0
Nepal,43911,1,,1,1,0
United_Arab_Emirates,43911,153,2,38,0.248366013,0.013071895
Burkina_Faso,43911,64,2,5,0.078125,0.03125
Netherlands,43911,3640,137,2,0.000549451,0.037637363
Indonesia,43911,450,38,15,0.033333333,0.084444444
Ukraine,43911,47,3,1,0.021276596,0.063829787
Latvia,43911,124,,1,0.008064516,0
Namibia,43911,3,,,0,0
Tanzania,43911,6,,,0,0
Iran,43911,20610,1556,7635,0.370451237,0.075497331
Cuba,43911,21,1,,0,0.047619048
US,43911,25600,307,176,0.006875,0.011992188
Fiji,43911,1,,,0,0
Colombia,43911,196,,1,0.005102041,0
Uzbekistan,43911,43,,,0,0
Cote_d'Ivoire,43911,14,,1,0.071428571,0
Italy,43911,53578,4825,6072,0.113330098,0.09005562
Malta,43911,73,,2,0.02739726,0
Madagascar,43911,3,,,0,0
Israel,43911,712,1,36,0.050561798,0.001404494
Uganda,43911,1,,,0,0
Congo_(Kinshasa),43911,23,1,,0,0.043478261
Greece,43911,530,13,19,0.035849057,0.024528302
Mauritania,43911,2,,,0,0
Somalia,43911,1,,,0,0
Malaysia,43911,1183,4,114,0.096365173,0.003381234
Congo_(Brazzaville),43911,3,,,0,0
China,43911,81305,3259,71857,0.883795585,0.040083636
United_Kingdom,43911,5067,234,67,0.013222814,0.046181172
Maldives,43911,13,,,0,0
Equatorial_Guinea,43911,6,,,0,0
Eritrea,43911,1,,,0,0
Chile,43911,537,,6,0.011173184,0
Moldova,43911,80,1,1,0.0125,0.0125
Lithuania,43911,83,1,1,0.012048193,0.012048193
Central_African_Republic,43911,3,,,0,0
Ireland,43911,785,3,5,0.006369427,0.003821656
El_Salvador,43911,3,,,0,0
Eswatini,43911,1,,,0,0
Canada,43911,1277,19,10,0.007830854,0.014878622
Uruguay,43911,110,,,0,0
Costa_Rica,43911,117,2,2,0.017094017,0.017094017
Luxembourg,43911,670,8,,0,0.011940299
Jamaica,43911,16,1,2,0.125,0.0625
Chad,43911,1,,,0,0
Mauritius,43911,14,1,,0,0.071428571
Mexico,43911,251,2,4,0.015936255,0.007968127
Slovenia,43911,383,1,,0,0.002610966
Switzerland,43911,6575,75,15,0.002281369,0.011406844
Estonia,43911,306,,1,0.003267974,0
Brazil,43911,1021,15,2,0.001958864,0.014691479
Suriname,43911,4,,,0,0
Guatemala,43911,17,1,,0,0.058823529
Denmark,43911,1420,13,1,0.000704225,0.00915493
Ecuador,43911,506,7,3,0.005928854,0.013833992
Dominican_Republic,43911,112,2,,0,0.017857143
Bhutan,43911,2,,,0,0
Thailand,43911,411,1,42,0.102189781,0.00243309
Brunei,43911,83,,2,0.024096386,0
Singapore,43911,432,2,140,0.324074074,0.00462963
Kuwait,43911,176,,27,0.153409091,0
Pakistan,43911,730,3,13,0.017808219,0.004109589
Nigeria,43911,22,,1,0.045454545,0
Djibouti,43911,1,,,0,0
Korea__South,43911,8799,102,1540,0.175019889,0.011592226
Norway,43911,2118,7,1,0.000472144,0.003305005
Bosnia_and_Herzegovina,43911,93,1,2,0.021505376,0.010752688
Oman,43911,52,,12,0.230769231,0
Turkey,43911,670,9,,0,0.013432836
Jordan,43911,85,,1,0.011764706,0
Finland,43911,523,1,10,0.019120459,0.001912046
Kenya,43911,7,,,0,0
Sudan,43911,2,1,,0,0.5
Diamond_Princess,43911,712,8,325,0.456460674,0.011235955
North_Macedonia,43911,85,,1,0.011764706,0
Bolivia,43911,19,,,0,0
New_Zealand,43911,52,,,0,0
Czechia,43911,995,,6,0.006030151,0
Paraguay,43911,18,1,,0,0.055555556
Japan,43911,1007,35,232,0.230387289,0.034756703
Papua_New_Guinea,43911,1,,,0,0
Bulgaria,43911,163,3,3,0.018404908,0.018404908
India,43911,330,4,23,0.06969697,0.012121212
Venezuela,43911,70,,,0,0
Cabo_Verde,43911,3,,,0,0
Kyrgyzstan,43911,14,,,0,0
Benin,43911,2,,,0,0
Niger,43911,1,,,0,0
Nicaragua,43911,2,,,0,0
Togo,43911,16,,1,0.0625,0
Kazakhstan,43911,53,,,0,0
Albania,43911,76,2,2,0.026315789,0.026315789
Panama,43911,200,1,,0,0.005
Luxembourg,43912,798,8,6,0.007518797,0.010025063
Jordan,43912,112,,1,0.008928571,0
Italy,43912,59138,5476,7024,0.118773039,0.092596977
Andorra,43912,113,1,1,0.008849558,0.008849558
Kenya,43912,15,,,0,0
Somalia,43912,1,,,0,0
Kazakhstan,43912,60,,,0,0
Saint_Vincent_and_the_Grenadines,43912,1,,,0,0
Jamaica,43912,19,1,2,0.105263158,0.052631579
Guyana,43912,19,1,,0,0.052631579
Dominican_Republic,43912,202,3,,0,0.014851485
Holy_See,43912,1,,,0,0
Congo_(Brazzaville),43912,3,,,0,0
Zimbabwe,43912,3,,,0,0
Saint_Lucia,43912,2,,,0,0
Madagascar,43912,3,,,0,0
Timor-Leste,43912,1,,,0,0
Armenia,43912,194,,2,0.010309278,0
Turkey,43912,1236,30,,0,0.024271845
Congo_(Kinshasa),43912,30,1,,0,0.033333333
Greece,43912,624,15,19,0.030448718,0.024038462
Equatorial_Guinea,43912,6,,,0,0
Colombia,43912,231,2,3,0.012987013,0.008658009
Algeria,43912,201,17,65,0.323383085,0.084577114
Serbia,43912,222,2,1,0.004504505,0.009009009
Saudi_Arabia,43912,511,,16,0.031311155,0
Thailand,43912,599,1,44,0.07345576,0.001669449
Japan,43912,1101,41,235,0.213442325,0.037238874
Cuba,43912,35,1,,0,0.028571429
Antigua_and_Barbuda,43912,1,,,0,0
Liberia,43912,3,,,0,0
Egypt,43912,327,14,56,0.171253823,0.042813456
Ghana,43912,23,1,,0,0.043478261
Lebanon,43912,248,4,8,0.032258065,0.016129032
Tanzania,43912,12,,,0,0
Angola,43912,2,,,0,0
United_Arab_Emirates,43912,153,2,38,0.248366013,0.013071895
Germany,43912,24873,94,266,0.010694327,0.003779198
Kyrgyzstan,43912,14,,,0,0
Cyprus,43912,95,1,3,0.031578947,0.010526316
Kuwait,43912,188,,27,0.143617021,0
Latvia,43912,139,,1,0.007194245,0
Grenada,43912,1,,,0,0
Senegal,43912,67,,5,0.074626866,0
Czechia,43912,1120,1,6,0.005357143,0.000892857
El_Salvador,43912,3,,,0,0
San_Marino,43912,175,20,4,0.022857143,0.114285714
Argentina,43912,266,4,3,0.011278195,0.015037594
Ukraine,43912,73,3,1,0.01369863,0.04109589
Korea__South,43912,8961,111,2909,0.324628948,0.01238701
Costa_Rica,43912,134,2,2,0.014925373,0.014925373
Dominica,43912,1,,,0,0
Lithuania,43912,143,1,1,0.006993007,0.006993007
Haiti,43912,2,,,0,0
Djibouti,43912,1,,,0,0
Diamond_Princess,43912,712,8,325,0.456460674,0.011235955
Zambia,43912,3,,,0,0
Liechtenstein,43912,37,,,0,0
Seychelles,43912,7,,,0,0
Ecuador,43912,789,14,3,0.003802281,0.01774398
Croatia,43912,254,1,5,0.019685039,0.003937008
Cote_d'Ivoire,43912,14,,1,0.071428571,0
South_Africa,43912,274,,,0,0
Taiwan*,43912,169,2,28,0.165680473,0.01183432
Afghanistan,43912,40,1,1,0.025,0.025
Denmark,43912,1514,13,1,0.000660502,0.008586526
New_Zealand,43912,102,,,0,0
Bangladesh,43912,27,2,3,0.111111111,0.074074074
Poland,43912,634,7,1,0.001577287,0.011041009
Bulgaria,43912,187,3,3,0.016042781,0.016042781
Venezuela,43912,70,,15,0.214285714,0
Iceland,43912,568,1,36,0.063380282,0.001760563
Nicaragua,43912,2,,,0,0
Suriname,43912,5,,,0,0
Nigeria,43912,30,,2,0.066666667,0
Brazil,43912,1546,25,2,0.001293661,0.016170763
Niger,43912,2,,,0,0
Gabon,43912,5,1,,0,0.2
Brunei,43912,88,,2,0.022727273,0
US,43912,33276,417,178,0.005349201,0.012531554
Fiji,43912,2,,,0,0
Nepal,43912,1,,1,1,0
Namibia,43912,3,,,0,0
Cabo_Verde,43912,3,,,0,0
Uzbekistan,43912,43,,,0,0
Bahrain,43912,334,2,149,0.446107784,0.005988024
Indonesia,43912,514,48,29,0.056420233,0.093385214
Burkina_Faso,43912,75,4,5,0.066666667,0.053333333
Netherlands,43912,4217,180,2,0.000474271,0.042684373
Tunisia,43912,75,3,1,0.013333333,0.04
Portugal,43912,1600,14,5,0.003125,0.00875
Togo,43912,16,,1,0.0625,0
Peru,43912,363,5,1,0.002754821,0.013774105
Sudan,43912,2,1,,0,0.5
Bhutan,43912,2,,,0,0
Singapore,43912,455,2,144,0.316483516,0.004395604
Belgium,43912,3401,75,263,0.077330197,0.022052338
Bolivia,43912,24,,,0,0
Pakistan,43912,776,5,5,0.006443299,0.006443299
Papua_New_Guinea,43912,1,,,0,0
Paraguay,43912,22,1,,0,0.045454545
Sri_Lanka,43912,82,,3,0.036585366,0
Panama,43912,313,3,,0,0.009584665
France,43912,16243,676,2206,0.13581235,0.041617928
Benin,43912,2,,,0,0
Finland,43912,626,1,10,0.015974441,0.001597444
North_Macedonia,43912,115,1,1,0.008695652,0.008695652
Guatemala,43912,19,1,,0,0.052631579
Barbados,43912,14,,,0,0
Guinea,43912,2,,,0,0
Philippines,43912,380,25,17,0.044736842,0.065789474
India,43912,396,7,27,0.068181818,0.017676768
Albania,43912,89,2,2,0.02247191,0.02247191
Bosnia_and_Herzegovina,43912,126,1,2,0.015873016,0.007936508
Oman,43912,55,,17,0.309090909,0
Norway,43912,2385,7,1,0.000419287,0.00293501
Belarus,43912,76,,15,0.197368421,0
Vietnam,43912,113,,17,0.150442478,0
Mozambique,43912,1,,,0,0
Mauritius,43912,28,2,,0,0.071428571
Slovenia,43912,414,2,,0,0.004830918
Russia,43912,367,1,16,0.04359673,0.002724796
Uganda,43912,1,,,0,0
Rwanda,43912,19,,,0,0
Chad,43912,1,,,0,0
Switzerland,43912,7474,98,131,0.017527428,0.013112122
Ireland,43912,906,4,5,0.005518764,0.004415011
China,43912,81435,3274,72362,0.888585989,0.040203844
Austria,43912,3582,16,9,0.002512563,0.004466778
Estonia,43912,326,,2,0.006134969,0
Mexico,43912,316,3,4,0.012658228,0.009493671
Central_African_Republic,43912,3,,,0,0
Eritrea,43912,1,,,0,0
Chile,43912,632,1,8,0.012658228,0.001582278
Australia,43912,1549,7,88,0.056810846,0.004519045
United_Kingdom,43912,5745,282,67,0.011662315,0.049086162
Malaysia,43912,1306,10,139,0.106431853,0.007656968
Honduras,43912,26,,,0,0
Maldives,43912,13,,,0,0
Malta,43912,90,,2,0.022222222,0
Georgia,43912,54,,3,0.055555556,0
Mauritania,43912,2,,,0,0
Israel,43912,883,1,37,0.041902605,0.001132503
Syria,43912,1,,,0,0
Spain,43912,28768,1772,2575,0.089509177,0.061596218
Moldova,43912,94,1,1,0.010638298,0.010638298
Sweden,43912,1934,21,16,0.008273009,0.010858325
Morocco,43912,115,4,3,0.026086957,0.034782609
Trinidad_and_Tobago,43912,50,,1,0.02,0
Hungary,43912,131,6,16,0.122137405,0.045801527
Mongolia,43912,10,,,0,0
Ethiopia,43912,11,,4,0.363636364,0
Bahamas,43912,4,,,0,0
Qatar,43912,494,,33,0.066801619,0
Cambodia,43912,84,,1,0.011904762,0
Montenegro,43912,21,,,0,0
Slovakia,43912,185,,7,0.037837838,0
Cameroon,43912,40,,,0,0
Eswatini,43912,4,,,0,0
Canada,43912,1469,21,10,0.006807352,0.014295439
Uruguay,43912,158,,,0,0
Azerbaijan,43912,65,1,10,0.153846154,0.015384615
Romania,43912,433,3,64,0.147806005,0.006928406
West_Bank_and_Gaza,43912,52,,17,0.326923077,0
Iran,43912,21638,1685,7931,0.366531103,0.077872262
Gambia,43912,1,,,0,0
Monaco,43912,23,,1,0.043478261,0
Iraq,43912,233,20,57,0.244635193,0.08583691
Somalia,43913,1,,,0,0
Guatemala,43913,20,1,,0,0.05
Slovenia,43913,442,3,,0,0.00678733
Guinea,43913,4,,,0,0
Tunisia,43913,89,3,1,0.011235955,0.033707865
Grenada,43913,1,,,0,0
Turkey,43913,1529,37,,0,0.024198823
Slovakia,43913,186,,7,0.037634409,0
Singapore,43913,509,2,144,0.282907662,0.003929273
Switzerland,43913,8795,120,131,0.014894827,0.013644116
Mauritius,43913,36,2,,0,0.055555556
Mexico,43913,367,4,4,0.010899183,0.010899183
Moldova,43913,109,1,1,0.009174312,0.009174312
Ireland,43913,1125,6,5,0.004444444,0.005333333
Timor-Leste,43913,1,,,0,0
Syria,43913,1,,,0,0
Israel,43913,1071,1,37,0.034547152,0.000933707
Mauritania,43913,2,,,0,0
Malta,43913,107,,2,0.018691589,0
Iran,43913,23049,1812,7931,0.344093019,0.078615124
Morocco,43913,143,4,3,0.020979021,0.027972028
Mozambique,43913,1,,,0,0
Nepal,43913,2,,1,0.5,0
Namibia,43913,4,,,0,0
Iraq,43913,266,23,57,0.214285714,0.086466165
Monaco,43913,23,,1,0.043478261,0
Mongolia,43913,10,,,0,0
