Country,Date,Confirmed,Deaths,Recovered,Recover_Rate,Death_Rate
Togo,43898,1,,,0,0
Ireland,43898,19,,,0,0
Croatia,43898,12,,,0,0
Paraguay,43898,1,,,0,0
Hungary,43898,7,,,0,0
Norway,43898,176,,,0,0
Bangladesh,43898,3,,,0,0
Indonesia,43898,6,,,0,0
Czechia,43898,31,,,0,0
India,43898,39,,3,0.076923077,0
Bulgaria,43898,4,,,0,0
Pakistan,43898,6,,1,0.166666667,0
Afghanistan,43898,4,,,0,0
Iceland,43898,50,,,0,0
Oman,43898,16,,2,0.125,0
Iraq,43898,60,6,,0,0.1
Iran,43898,6566,194,2134,0.325007615,0.029546147
Peru,43898,6,,,0,0
Denmark,43898,37,,1,0.027027027,0
Italy,43898,7375,366,622,0.084338983,0.049627119
Spain,43898,673,17,30,0.044576523,0.02526003
South_Africa,43898,3,,,0,0
United_Kingdom,43898,274,2,18,0.065693431,0.00729927
Thailand,43898,50,1,31,0.62,0.02
Tunisia,43898,2,,,0,0
Israel,43898,61,,2,0.032786885,0
Bahrain,43898,85,,4,0.047058824,0
Switzerland,43899,374,2,3,0.00802139,0.005347594
Bahrain,43899,95,,14,0.147368421,0
Chile,43899,8,,,0,0
Azerbaijan,43899,9,,,0,0
India,43899,43,,3,0.069767442,0
Afghanistan,43899,4,,,0,0
France,43899,1219,19,12,0.009844135,0.015586546
Holy_See,43899,1,,,0,0
Serbia,43899,1,,,0,0
Liechtenstein,43899,1,,,0,0
Andorra,43899,1,,,0,0
Senegal,43899,4,,1,0.25,0
Cambodia,43899,2,,1,0.5,0
Armenia,43899,1,,,0,0
Luxembourg,43899,3,,,0,0
Tunisia,43899,2,,,0,0
Finland,43899,30,,1,0.033333333,0
Iran,43899,7161,237,2394,0.33431085,0.033095936
Lithuania,43899,1,,,0,0
Indonesia,43899,19,,,0,0
Ukraine,43899,1,,,0,0
Israel,43899,61,,2,0.032786885,0
West_Bank_and_Gaza,43899,19,,,0,0
Australia,43899,91,3,21,0.230769231,0.032967033
Korea__South,43899,7478,53,118,0.01577962,0.007087457
Greece,43899,73,,,0,0
Hungary,43899,9,,,0,0
Kuwait,43899,64,,1,0.015625,0
Jordan,43899,1,,,0,0
Cameroon,43899,2,,,0,0
Albania,43899,2,,,0,0
Saudi_Arabia,43899,15,,,0,0
Thailand,43899,50,1,31,0.62,0.02
Belarus,43899,6,,1,0.166666667,0
Italy,43899,9172,463,724,0.078935892,0.050479721
Japan,43899,511,10,76,0.148727984,0.019569472
Ireland,43899,21,,,0,0
Russia,43899,17,,3,0.176470588,0
Algeria,43899,20,,,0,0
Iraq,43899,60,6,3,0.05,0.1
Bangladesh,43899,3,,,0,0
Georgia,43899,15,,,0,0
Taiwan*,43899,45,1,15,0.333333333,0.022222222
Lebanon,43899,32,,1,0.03125,0
Vietnam,43899,30,,16,0.533333333,0
Canada,43899,77,1,8,0.103896104,0.012987013
Latvia,43899,6,,,0,0
Togo,43899,1,,,0,0
San_Marino,43899,36,1,,0,0.027777778
Belgium,43899,239,,1,0.0041841,0
Iceland,43899,58,,,0,0
Germany,43899,1176,2,18,0.015306122,0.00170068
Oman,43899,16,,2,0.125,0
Nepal,43899,1,,1,1,0
Slovakia,43899,3,,,0,0
Philippines,43899,20,1,1,0.05,0.05
Netherlands,43899,321,3,,0,0.009345794
Dominican_Republic,43899,5,,,0,0
Czechia,43899,31,,,0,0
Ecuador,43899,15,,,0,0
Pakistan,43899,6,,1,0.166666667,0
China,43899,80860,3123,58804,0.727232253,0.03862231
Egypt,43899,55,1,1,0.018181818,0.018181818
Bulgaria,43899,4,,,0,0
Bosnia_and_Herzegovina,43899,3,,,0,0
Romania,43899,15,,3,0.2,0
Cyprus,43899,2,,,0,0
Sri_Lanka,43899,1,,1,1,0
Brazil,43899,25,,,0,0
Denmark,43899,92,,1,0.010869565,0
Diamond_Princess,43899,706,6,40,0.056657224,0.008498584
Austria,43899,131,,2,0.015267176,0
Portugal,43899,30,,,0,0
North_Macedonia,43899,3,,,0,0
Slovenia,43899,16,,,0,0
Nigeria,43899,2,,,0,0
Poland,43899,16,,,0,0
Norway,43899,205,,1,0.004878049,0
New_Zealand,43899,5,,,0,0
Colombia,43899,1,,,0,0
Spain,43899,1073,28,32,0.029822926,0.026095061
Qatar,43899,18,,,0,0
Brunei,43899,1,,,0,0
Mexico,43899,7,,1,0.142857143,0
Paraguay,43899,1,,,0,0
Costa_Rica,43899,9,,,0,0
Croatia,43899,12,,,0,0
Moldova,43899,1,,,0,0
United_Arab_Emirates,43899,45,,7,0.155555556,0
Singapore,43899,150,,78,0.52,0
Estonia,43899,10,,,0,0
Malta,43899,3,,,0,0
US,43899,583,22,7,0.012006861,0.037735849
Sweden,43899,248,,1,0.004032258,0
Maldives,43899,4,,,0,0
Morocco,43899,2,,,0,0
Peru,43899,7,,,0,0
Bhutan,43899,1,,,0,0
Malaysia,43899,117,,24,0.205128205,0
South_Africa,43899,3,,,0,0
Argentina,43899,12,1,,0,0.083333333
United_Kingdom,43899,322,3,18,0.055900621,0.00931677
Monaco,43899,1,,,0,0
Saudi_Arabia,43900,20,,1,0.05,0
Senegal,43900,4,,1,0.25,0
Poland,43900,22,,,0,0
Israel,43900,75,,4,0.053333333,0
Denmark,43900,264,,1,0.003787879,0
Serbia,43900,5,,,0,0
Cameroon,43900,2,,,0,0
United_Kingdom,43900,384,7,19,0.049479167,0.018229167
Peru,43900,11,,,0,0
Tunisia,43900,5,,,0,0
Italy,43900,10149,631,724,0.071337078,0.062173613
Cyprus,43900,3,,,0,0
India,43900,56,,4,0.071428571,0
Iraq,43900,71,7,3,0.042253521,0.098591549
Iran,43900,8042,291,2731,0.339592141,0.036185029
Argentina,43900,17,1,,0,0.058823529
Pakistan,43900,16,,1,0.0625,0
Panama,43900,1,,,0,0
Croatia,43900,14,,,0,0
Afghanistan,43900,5,,,0,0
Iceland,43900,69,,1,0.014492754,0
Norway,43900,400,,1,0.0025,0
Hungary,43900,9,,,0,0
Paraguay,43900,1,,,0,0
Indonesia,43900,27,,2,0.074074074,0
Ireland,43900,34,,,0,0
Philippines,43900,33,1,2,0.060606061,0.03030303
Oman,43900,18,,9,0.5,0
Czechia,43900,41,,,0,0
Costa_Rica,43900,9,,,0,0
Monaco,43900,1,,,0,0
Mongolia,43900,1,,,0,0
Georgia,43900,15,,,0,0
Chile,43900,13,,,0,0
Moldova,43900,3,,,0,0
Liechtenstein,43900,1,,,0,0
China,43900,80887,3139,60181,0.744013253,0.038807225
Russia,43900,20,,3,0.15,0
Algeria,43900,20,,,0,0
Lebanon,43900,41,1,1,0.024390244,0.024390244
Morocco,43900,3,1,,0,0.333333333
Egypt,43900,59,1,1,0.016949153,0.016949153
Maldives,43900,6,,,0,0
Malta,43900,5,,,0,0
Mexico,43900,7,,4,0.571428571,0
Malaysia,43900,129,,24,0.186046512,0
Finland,43900,40,,1,0.025,0
Andorra,43900,1,,,0,0
Luxembourg,43900,5,,,0,0
Lithuania,43900,1,,,0,0
United_Arab_Emirates,43900,74,,12,0.162162162,0
France,43900,1794,33,12,0.006688963,0.018394649
Estonia,43900,12,,,0,0
Armenia,43900,1,,,0,0
Romania,43900,25,,3,0.12,0
West_Bank_and_Gaza,43900,26,,,0,0
Jordan,43900,1,,,0,0
Nigeria,43900,2,,,0,0
Korea__South,43900,7513,54,247,0.032876348,0.007187542
Colombia,43900,3,,,0,0
Qatar,43900,24,,,0,0
North_Macedonia,43900,7,,,0,0
Holy_See,43900,1,,,0,0
Portugal,43900,41,,,0,0
Diamond_Princess,43900,706,6,40,0.056657224,0.008498584
Japan,43900,581,10,101,0.17383821,0.017211704
Albania,43900,10,,,0,0
Latvia,43900,8,,1,0.125,0
Nepal,43900,1,,1,1,0
San_Marino,43900,51,2,,0,0.039215686
Ecuador,43900,15,,,0,0
Germany,43900,1457,2,18,0.012354152,0.001372684
Vietnam,43900,31,,16,0.516129032,0
Netherlands,43900,382,4,,0,0.010471204
Greece,43900,89,,,0,0
New_Zealand,43900,5,,,0,0
Canada,43900,79,1,8,0.101265823,0.012658228
Dominican_Republic,43900,5,,,0,0
Kuwait,43900,69,,1,0.014492754,0
US,43900,959,28,8,0.008342023,0.02919708
Bosnia_and_Herzegovina,43900,5,,,0,0
Togo,43900,1,,,0,0
Austria,43900,182,,4,0.021978022,0
Brunei,43900,1,,,0,0
Bulgaria,43900,4,,,0,0
Azerbaijan,43900,11,,,0,0
Bhutan,43900,1,,,0,0
Burkina_Faso,43900,1,,,0,0
Taiwan*,43900,47,1,17,0.361702128,0.021276596
Sri_Lanka,43900,1,,1,1,0
Spain,43900,1695,35,32,0.018879056,0.020648968
South_Africa,43900,7,,,0,0
Slovakia,43900,7,,,0,0
Australia,43900,107,3,21,0.196261682,0.028037383
Cambodia,43900,2,,1,0.5,0
Thailand,43900,53,1,33,0.622641509,0.018867925
Sweden,43900,355,,1,0.002816901,0
Bahrain,43900,110,,22,0.2,0
Brazil,43900,31,,,0,0
Bangladesh,43900,3,,,0,0
Singapore,43900,160,,78,0.4875,0
Slovenia,43900,31,,,0,0
Ukraine,43900,1,,,0,0
Belgium,43900,267,,1,0.003745318,0
Belarus,43900,9,,3,0.333333333,0
Switzerland,43900,491,3,3,0.00610998,0.00610998
Denmark,43901,444,,1,0.002252252,0
Algeria,43901,20,,,0,0
Mexico,43901,8,,4,0.5,0
Hungary,43901,13,,,0,0
Qatar,43901,262,,,0,0
Luxembourg,43901,7,,,0,0
Spain,43901,2277,54,183,0.080368906,0.023715415
Israel,43901,79,,4,0.050632911,0
Morocco,43901,5,1,,0,0.2
Philippines,43901,49,1,2,0.040816327,0.020408163
Lebanon,43901,61,3,1,0.016393443,0.049180328
Mongolia,43901,1,,,0,0
Taiwan*,43901,48,1,17,0.354166667,0.020833333
Bolivia,43901,2,,,0,0
Nigeria,43901,2,,,0,0
Austria,43901,246,,4,0.016260163,0
Burkina_Faso,43901,2,,,0,0
Costa_Rica,43901,13,,,0,0
Moldova,43901,3,,,0,0
Argentina,43901,19,1,,0,0.052631579
Canada,43901,108,1,8,0.074074074,0.009259259
Monaco,43901,1,,,0,0
Korea__South,43901,7755,60,288,0.037137331,0.007736944
Brazil,43901,38,,,0,0
Diamond_Princess,43901,706,7,325,0.460339943,0.009915014
Iraq,43901,71,7,15,0.211267606,0.098591549
San_Marino,43901,62,2,,0,0.032258065
North_Macedonia,43901,7,,,0,0
Ireland,43901,43,1,,0,0.023255814
Estonia,43901,16,,,0,0
Togo,43901,1,,,0,0
Iceland,43901,85,,1,0.011764706,0
Bangladesh,43901,3,,,0,0
US,43901,1281,36,8,0.006245121,0.028103044
Lithuania,43901,3,,,0,0
Azerbaijan,43901,11,,3,0.272727273,0
Turkey,43901,1,,,0,0
Armenia,43901,1,,,0,0
Japan,43901,639,15,118,0.184663537,0.023474178
Pakistan,43901,19,,2,0.105263158,0
Chile,43901,23,,,0,0
Albania,43901,12,1,,0,0.083333333
Bhutan,43901,1,,,0,0
Bulgaria,43901,7,1,,0,0.142857143
Finland,43901,59,,1,0.016949153,0
China,43901,80921,3161,61644,0.761780008,0.03906279
Belarus,43901,9,,3,0.333333333,0
Panama,43901,8,1,,0,0.125
Jordan,43901,1,,,0,0
Croatia,43901,19,,,0,0
France,43901,2293,48,12,0.005233319,0.020933275
Paraguay,43901,5,,,0,0
Andorra,43901,1,,,0,0
Ukraine,43901,1,,,0,0
Singapore,43901,178,,96,0.539325843,0
Switzerland,43901,652,4,4,0.006134969,0.006134969
United_Arab_Emirates,43901,74,,17,0.22972973,0
Peru,43901,11,,,0,0
Czechia,43901,91,,,0,0
Slovakia,43901,10,,,0,0
Thailand,43901,59,1,34,0.576271186,0.016949153
Malta,43901,6,,,0,0
Italy,43901,12462,827,1045,0.083854919,0.06636174
Honduras,43901,2,,,0,0
South_Africa,43901,13,,,0,0
Brunei,43901,11,,,0,0
Norway,43901,598,,1,0.001672241,0
Cote_d'Ivoire,43901,1,,,0,0
Georgia,43901,24,,,0,0
Sweden,43901,500,1,1,0.002,0.002
West_Bank_and_Gaza,43901,30,,,0,0
Jamaica,43901,1,,,0,0
Malaysia,43901,149,,26,0.174496644,0
Cyprus,43901,6,,,0,0
Russia,43901,20,,3,0.15,0
Oman,43901,18,,9,0.5,0
Holy_See,43901,1,,,0,0
Romania,43901,45,,6,0.133333333,0
United_Kingdom,43901,459,7,19,0.041394336,0.015250545
Maldives,43901,8,,,0,0
Liechtenstein,43901,1,,,0,0
Bahrain,43901,195,,35,0.179487179,0
New_Zealand,43901,5,,,0,0
Indonesia,43901,34,1,2,0.058823529,0.029411765
Australia,43901,128,3,21,0.1640625,0.0234375
Tunisia,43901,7,,,0,0
Nepal,43901,1,,1,1,0
Netherlands,43901,503,5,,0,0.009940358
Cambodia,43901,3,,1,0.333333333,0
Serbia,43901,12,,,0,0
Cameroon,43901,2,,,0,0
Bosnia_and_Herzegovina,43901,7,,,0,0
Latvia,43901,10,,1,0.1,0
Portugal,43901,59,,,0,0
India,43901,62,1,4,0.064516129,0.016129032
Greece,43901,99,1,,0,0.01010101
Sri_Lanka,43901,2,,1,0.5,0
Congo_(Kinshasa),43901,1,,,0,0
Afghanistan,43901,7,,,0,0
Egypt,43901,60,1,27,0.45,0.016666667
Belgium,43901,314,3,1,0.003184713,0.00955414
Vietnam,43901,38,,16,0.421052632,0
Iran,43901,9000,354,2959,0.328777778,0.039333333
Senegal,43901,4,,1,0.25,0
Ecuador,43901,17,,,0,0
Saudi_Arabia,43901,21,,1,0.047619048,0
Germany,43901,1908,3,25,0.013102725,0.001572327
Dominican_Republic,43901,5,,,0,0
Kuwait,43901,72,,2,0.027777778,0
Slovenia,43901,57,,,0,0
Poland,43901,31,,,0,0
Colombia,43901,9,,,0,0
Slovenia,43902,89,,,0,0
Iran,43902,10075,429,2959,0.29369727,0.042580645
Spain,43902,2277,55,183,0.080368906,0.024154589
Bulgaria,43902,7,1,,0,0.142857143
Pakistan,43902,20,,2,0.1,0
Israel,43902,100,,4,0.04,0
Nepal,43902,1,,1,1,0
Turkey,43902,1,,,0,0
Hungary,43902,13,,,0,0
Indonesia,43902,34,1,2,0.058823529,0.029411765
New_Zealand,43902,5,,,0,0
Armenia,43902,4,,,0,0
Colombia,43902,9,,,0,0
Japan,43902,639,16,118,0.184663537,0.025039124
Mexico,43902,12,,4,0.333333333,0
Guyana,43902,1,1,,0,1
Portugal,43902,59,,,0,0
Azerbaijan,43902,11,,3,0.272727273,0
Lebanon,43902,61,3,1,0.016393443,0.049180328
Thailand,43902,70,1,34,0.485714286,0.014285714
Taiwan*,43902,49,1,20,0.408163265,0.020408163
Denmark,43902,617,,1,0.001620746,0
China,43902,80932,3172,62901,0.777208026,0.039193397
Bolivia,43902,2,,,0,0
Finland,43902,59,,1,0.016949153,0
Holy_See,43902,1,,,0,0
Russia,43902,28,,3,0.107142857,0
Tunisia,43902,7,,,0,0
Cambodia,43902,3,,1,0.333333333,0
Australia,43902,128,3,21,0.1640625,0.0234375
Cote_d'Ivoire,43902,1,,,0,0
Peru,43902,15,,,0,0
Sweden,43902,599,1,1,0.001669449,0.001669449
Romania,43902,49,,6,0.12244898,0
Oman,43902,18,,9,0.5,0
Liechtenstein,43902,1,,,0,0
Senegal,43902,4,,1,0.25,0
Jamaica,43902,2,,,0,0
West_Bank_and_Gaza,43902,30,,,0,0
Malaysia,43902,149,,26,0.174496644,0
Netherlands,43902,503,5,,0,0.009940358
Maldives,43902,8,,,0,0
Italy,43902,12462,827,1045,0.083854919,0.06636174
Chile,43902,23,,,0,0
Norway,43902,702,,1,0.001424501,0
Georgia,43902,24,,,0,0
Bhutan,43902,1,,,0,0
Brunei,43902,11,,,0,0
Ecuador,43902,17,,,0,0
Poland,43902,49,1,,0,0.020408163
South_Africa,43902,17,,,0,0
Slovakia,43902,16,,,0,0
Sri_Lanka,43902,2,,1,0.5,0
Congo_(Kinshasa),43902,1,,,0,0
Cyprus,43902,6,,,0,0
Malta,43902,6,,,0,0
Honduras,43902,2,,,0,0
Albania,43902,23,1,,0,0.043478261
Czechia,43902,94,,,0,0
Cameroon,43902,2,,,0,0
Argentina,43902,19,1,,0,0.052631579
Burkina_Faso,43902,2,,,0,0
Philippines,43902,52,2,2,0.038461538,0.038461538
Monaco,43902,2,,,0,0
Iraq,43902,71,8,15,0.211267606,0.112676056
Bahrain,43902,195,,35,0.179487179,0
Paraguay,43902,5,,,0,0
Panama,43902,11,1,,0,0.090909091
Dominican_Republic,43902,5,,,0,0
Belgium,43902,314,3,1,0.003184713,0.00955414
United_Arab_Emirates,43902,85,,17,0.2,0
Serbia,43902,19,,,0,0
Egypt,43902,67,1,27,0.402985075,0.014925373
Korea__South,43902,7869,66,333,0.042317957,0.008387343
Canada,43902,117,1,8,0.068376068,0.008547009
Saudi_Arabia,43902,45,,1,0.022222222,0
United_Kingdom,43902,459,9,19,0.041394336,0.019607843
Belarus,43902,12,,3,0.25,0
Mongolia,43902,1,,,0,0
Croatia,43902,19,,,0,0
Algeria,43902,24,1,8,0.333333333,0.041666667
Morocco,43902,6,1,,0,0.166666667
Vietnam,43902,39,,16,0.41025641,0
Luxembourg,43902,19,,,0,0
Nigeria,43902,2,,,0,0
Afghanistan,43902,7,,,0,0
France,43902,2293,48,12,0.005233319,0.020933275
Greece,43902,99,1,,0,0.01010101
Austria,43902,302,1,4,0.013245033,0.003311258
Lithuania,43902,3,,,0,0
Brazil,43902,52,,,0,0
Qatar,43902,262,,,0,0
Bangladesh,43902,3,,,0,0
Jordan,43902,1,,,0,0
Diamond_Princess,43902,706,7,325,0.460339943,0.009915014
North_Macedonia,43902,7,,,0,0
Germany,43902,2078,3,25,0.012030799,0.001443696
US,43902,1663,41,12,0.007215875,0.024654239
Andorra,43902,1,,1,1,0
Togo,43902,1,,,0,0
Bosnia_and_Herzegovina,43902,11,,,0,0
India,43902,73,1,4,0.054794521,0.01369863
San_Marino,43902,69,3,,0,0.043478261
Ireland,43902,43,1,,0,0.023255814
Kuwait,43902,80,,5,0.0625,0
Latvia,43902,10,,1,0.1,0
Estonia,43902,16,,,0,0
Cuba,43902,3,,,0,0
Singapore,43902,178,,96,0.539325843,0
Iceland,43902,103,,1,0.009708738,0
Switzerland,43902,652,4,4,0.006134969,0.006134969
Costa_Rica,43902,22,,,0,0
Ukraine,43902,1,,,0,0
Moldova,43902,3,,,0,0
Jordan,43903,1,,1,1,0
France,43903,3681,79,12,0.003259984,0.021461559
Jamaica,43903,8,,,0,0
Andorra,43903,1,,,0,0
Peru,43903,28,,,0,0
Cuba,43903,4,,,0,0
Japan,43903,701,19,118,0.168330956,0.027104137
Indonesia,43903,69,4,2,0.028985507,0.057971014
Croatia,43903,32,,1,0.03125,0
West_Bank_and_Gaza,43903,31,,,0,0
Latvia,43903,17,,1,0.058823529,0
Kazakhstan,43903,4,,,0,0
Senegal,43903,10,,1,0.1,0
Luxembourg,43903,34,,,0,0
Guinea,43903,1,,,0,0
Russia,43903,45,,3,0.066666667,0
Kuwait,43903,80,,5,0.0625,0
Malaysia,43903,197,,26,0.131979695,0
Nepal,43903,1,,1,1,0
Albania,43903,33,1,,0,0.03030303
Bhutan,43903,1,,,0,0
Chile,43903,43,,,0,0
Dominican_Republic,43903,5,,,0,0
Switzerland,43903,1139,11,4,0.003511853,0.009657594
Pakistan,43903,28,,2,0.071428571,0
Kenya,43903,1,,,0,0
Poland,43903,68,2,,0,0.029411765
Singapore,43903,200,,97,0.485,0
Azerbaijan,43903,15,1,3,0.2,0.066666667
Paraguay,43903,6,,,0,0
United_Arab_Emirates,43903,85,,17,0.2,0
Sudan,43903,1,1,,0,1
Cyprus,43903,14,,,0,0
Ukraine,43903,3,1,,0,0.333333333
Finland,43903,155,,1,0.006451613,0
Lithuania,43903,6,,,0,0
Guyana,43903,1,1,,0,1
Panama,43903,27,1,,0,0.037037037
Belarus,43903,27,,3,0.111111111,0
Bulgaria,43903,23,1,,0,0.043478261
Sri_Lanka,43903,6,,1,0.166666667,0
Slovenia,43903,141,,,0,0
China,43903,80945,3180,64196,0.793081722,0.039285935
Bahrain,43903,195,,44,0.225641026,0
South_Africa,43903,24,,,0,0
Germany,43903,3675,7,46,0.012517007,0.001904762
Brazil,43903,151,,,0,0
Hungary,43903,19,,,0,0
Vietnam,43903,47,,16,0.340425532,0
New_Zealand,43903,5,,,0,0
Armenia,43903,8,,,0,0
Estonia,43903,79,,,0,0
North_Macedonia,43903,14,,1,0.071428571,0
Colombia,43903,13,,,0,0
Taiwan*,43903,50,1,20,0.4,0.02
Thailand,43903,75,1,35,0.466666667,0.013333333
Portugal,43903,112,,1,0.008928571,0
Israel,43903,126,,4,0.031746032,0
Diamond_Princess,43903,706,7,325,0.460339943,0.009915014
Lebanon,43903,77,3,1,0.012987013,0.038961039
Denmark,43903,804,,1,0.001243781,0
Greece,43903,190,1,,0,0.005263158
Austria,43903,504,1,6,0.011904762,0.001984127
Qatar,43903,320,,,0,0
Bolivia,43903,3,,,0,0
Saudi_Arabia,43903,86,,1,0.011627907,0
Canada,43903,193,1,8,0.041450777,0.005181347
Moldova,43903,6,,,0,0
US,43903,2179,49,12,0.005507113,0.02248738
Costa_Rica,43903,23,,,0,0
Monaco,43903,2,,,0,0
Burkina_Faso,43903,2,,,0,0
Egypt,43903,80,2,27,0.3375,0.025
United_Kingdom,43903,802,10,19,0.023690773,0.012468828
Korea__South,43903,7979,66,510,0.063917784,0.008271713
San_Marino,43903,80,5,,0,0.0625
Turkey,43903,5,,,0,0
Iraq,43903,101,9,24,0.237623762,0.089108911
Belgium,43903,559,3,1,0.001788909,0.005366726
Ireland,43903,90,1,,0,0.011111111
Iceland,43903,134,,1,0.007462687,0
Algeria,43903,26,2,8,0.307692308,0.076923077
Togo,43903,1,,,0,0
India,43903,82,2,4,0.048780488,0.024390244
Bosnia_and_Herzegovina,43903,13,,,0,0
Australia,43903,200,3,23,0.115,0.015
Netherlands,43903,806,10,,0,0.012406948
Italy,43903,17660,1266,1439,0.081483579,0.071687429
Ethiopia,43903,1,,,0,0
Sweden,43903,814,1,1,0.001228501,0.001228501
Mongolia,43903,1,,,0,0
Czechia,43903,141,,,0,0
Mexico,43903,26,,4,0.153846154,0
Malta,43903,12,,1,0.083333333,0
Congo_(Kinshasa),43903,2,,,0,0
Afghanistan,43903,7,,,0,0
Philippines,43903,64,5,2,0.03125,0.078125
Maldives,43903,9,,,0,0
Oman,43903,19,,9,0.473684211,0
Liechtenstein,43903,1,,,0,0
Holy_See,43903,1,,,0,0
Cote_d'Ivoire,43903,1,,,0,0
Tunisia,43903,16,,,0,0
Cambodia,43903,5,,1,0.2,0
Romania,43903,89,,7,0.078651685,0
Norway,43903,996,,1,0.001004016,0
Spain,43903,5232,133,193,0.036888379,0.025420489
Bangladesh,43903,3,,,0,0
Serbia,43903,35,,,0,0
Iran,43903,11364,514,2959,0.260383668,0.045230553
Ecuador,43903,17,,,0,0
Antigua_and_Barbuda,43903,1,,,0,0
Brunei,43903,37,,,0,0
Nigeria,43903,2,,,0,0
Argentina,43903,31,2,,0,0.064516129
Honduras,43903,2,,,0,0
Cameroon,43903,2,,,0,0
Morocco,43903,7,1,1,0.142857143,0.142857143
Georgia,43903,25,,,0,0
Slovakia,43903,32,,,0,0
Burkina_Faso,43904,2,,,0,0
Bulgaria,43904,41,2,,0,0.048780488
Philippines,43904,111,8,2,0.018018018,0.072072072
Belgium,43904,689,4,1,0.001451379,0.005805515
Lithuania,43904,8,,,0,0
Qatar,43904,337,,4,0.011869436,0
Argentina,43904,34,2,1,0.029411765,0.058823529
Algeria,43904,37,3,12,0.324324324,0.081081081
Greece,43904,228,3,8,0.035087719,0.013157895
Ghana,43904,3,,,0,0
Croatia,43904,38,,1,0.026315789,0
Slovakia,43904,44,,,0,0
Kuwait,43904,104,,5,0.048076923,0
Congo_(Kinshasa),43904,2,,,0,0
Georgia,43904,30,,,0,0
Lebanon,43904,93,3,1,0.010752688,0.032258065
Guatemala,43904,1,,,0,0
Poland,43904,103,3,,0,0.029126214
Romania,43904,123,,9,0.073170732,0
West_Bank_and_Gaza,43904,35,,,0,0
Cote_d'Ivoire,43904,1,,,0,0
Peru,43904,38,,,0,0
Kenya,43904,1,,,0,0
Azerbaijan,43904,15,1,3,0.2,0.066666667
South_Africa,43904,38,,,0,0
Guinea,43904,1,,,0,0
Costa_Rica,43904,26,,,0,0
Taiwan*,43904,53,1,20,0.377358491,0.018867925
Slovenia,43904,181,1,,0,0.005524862
Korea__South,43904,8086,72,510,0.063071976,0.008904279
Paraguay,43904,6,,,0,0
Turkey,43904,5,,,0,0
China,43904,80977,3193,65660,0.810847525,0.03943095
Portugal,43904,169,,2,0.01183432,0
Latvia,43904,26,,1,0.038461538,0
Germany,43904,4585,9,46,0.010032715,0.001962923
Colombia,43904,22,,,0,0
Liechtenstein,43904,4,,,0,0
Vietnam,43904,53,,16,0.301886792,0
Gabon,43904,1,,,0,0
Israel,43904,155,,4,0.025806452,0
India,43904,102,2,4,0.039215686,0.019607843
Thailand,43904,82,1,35,0.426829268,0.012195122
Saint_Vincent_and_the_Grenadines,43904,1,,,0,0
Spain,43904,6391,195,517,0.080895009,0.030511657
Bosnia_and_Herzegovina,43904,18,,,0,0
Denmark,43904,836,1,1,0.001196172,0.001196172
Hungary,43904,30,,1,0.033333333,0
Saudi_Arabia,43904,103,,1,0.009708738,0
Eswatini,43904,1,,,0,0
Bolivia,43904,10,,,0,0
Suriname,43904,1,,,0,0
Brunei,43904,40,,,0,0
Ethiopia,43904,1,,,0,0
Italy,43904,21157,1441,1966,0.092924328,0.068109845
Malta,43904,18,,1,0.055555556,0
Uruguay,43904,4,,,0,0
Tunisia,43904,18,,,0,0
Holy_See,43904,1,,,0,0
Honduras,43904,2,,,0,0
Norway,43904,1090,3,1,0.000917431,0.002752294
New_Zealand,43904,6,,,0,0
Czechia,43904,189,,,0,0
Saint_Lucia,43904,1,,,0,0
Mauritania,43904,1,,,0,0
Egypt,43904,109,2,27,0.247706422,0.018348624
Afghanistan,43904,11,,,0,0
Mongolia,43904,1,,,0,0
Brazil,43904,151,,,0,0
United_Kingdom,43904,1144,28,19,0.016608392,0.024475524
Seychelles,43904,2,,,0,0
Monaco,43904,2,,,0,0
Bangladesh,43904,3,,,0,0
Togo,43904,1,,,0,0
Diamond_Princess,43904,706,7,325,0.460339943,0.009915014
Iraq,43904,110,10,26,0.236363636,0.090909091
Armenia,43904,18,,,0,0
Austria,43904,655,1,6,0.009160305,0.001526718
Canada,43904,198,1,8,0.04040404,0.005050505
Ireland,43904,129,2,,0,0.015503876
San_Marino,43904,80,5,4,0.05,0.0625
Iceland,43904,156,,1,0.006410256,0
North_Macedonia,43904,14,,1,0.071428571,0
Estonia,43904,115,,,0,0
Namibia,43904,2,,,0,0
Moldova,43904,12,,,0,0
Morocco,43904,17,1,1,0.058823529,0.058823529
Nigeria,43904,2,,,0,0
US,43904,2727,58,12,0.00440044,0.021268794
Trinidad_and_Tobago,43904,2,,,0,0
Serbia,43904,46,,,0,0
Maldives,43904,10,,,0,0
Finland,43904,225,,1,0.004444444,0
Chile,43904,61,,,0,0
Pakistan,43904,31,,2,0.064516129,0
Nepal,43904,1,,1,1,0
Sudan,43904,1,1,,0,1
Albania,43904,38,1,,0,0.026315789
Sri_Lanka,43904,10,,1,0.1,0
Senegal,43904,10,,1,0.1,0
Indonesia,43904,96,5,8,0.083333333,0.052083333
Bhutan,43904,1,,,0,0
Antigua_and_Barbuda,43904,1,,,0,0
Singapore,43904,212,,105,0.495283019,0
Bahrain,43904,210,,44,0.20952381,0
United_Arab_Emirates,43904,85,,17,0.2,0
Switzerland,43904,1359,13,4,0.002943341,0.009565857
Belarus,43904,27,,3,0.111111111,0
